modelo,tipoVectorizacion,ngram_range,parametros,normalizacionTexto,metodoBalanceo,reporte,accuracy,f1_macro,precision_macro,recall_macro,f1_weighted,cv_score,cv_media,cv_desviacion
svc,binaria,"(1, 1)","{'kernel': 'linear', 'C': 1.0}","Tokenizacion, lemmatization and stopword removal",None,"{'Clickbait': {'precision': 0.4972972972972973, 'recall': 0.46, 'f1-score': 0.4779220779220779, 'support': 200.0}, 'No': {'precision': 0.7902912621359224, 'recall': 0.814, 'f1-score': 0.8019704433497536, 'support': 500.0}, 'accuracy': 0.7128571428571429, 'macro avg': {'precision': 0.6437942797166099, 'recall': 0.637, 'f1-score': 0.6399462606359158, 'support': 700.0}, 'weighted avg': {'precision': 0.7065787007534581, 'recall': 0.7128571428571429, 'f1-score': 0.7093851960847034, 'support': 700.0}}",0.7128571428571429,0.6399462606359158,0.6437942797166099,0.637,0.7093851960847034,[0.60544711 0.60652619 0.61305452 0.63264235 0.60119571],0.6117731762502321,0.011104928031135415
mlp,binaria,"(1, 1)","{'hidden_layer_sizes': (100,), 'max_iter': 100}","Tokenizacion, lemmatization and stopword removal",None,"{'Clickbait': {'precision': 0.5151515151515151, 'recall': 0.425, 'f1-score': 0.4657534246575342, 'support': 200.0}, 'No': {'precision': 0.7850467289719626, 'recall': 0.84, 'f1-score': 0.8115942028985508, 'support': 500.0}, 'accuracy': 0.7214285714285714, 'macro avg': {'precision': 0.6500991220617389, 'recall': 0.6325, 'f1-score': 0.6386738137780426, 'support': 700.0}, 'weighted avg': {'precision': 0.707933810737549, 'recall': 0.7214285714285714, 'f1-score': 0.712782551972546, 'support': 700.0}}",0.7214285714285714,0.6386738137780426,0.6500991220617389,0.6325,0.712782551972546,[0.63607321 0.62074303 0.63833333 0.62014427 0.59695477],0.622449721965386,0.014806140500765511
mlp,frecuencia,"(1, 1)","{'hidden_layer_sizes': (100,), 'max_iter': 100}","Tokenizacion, lemmatization and stopword removal",None,"{'Clickbait': {'precision': 0.4943181818181818, 'recall': 0.435, 'f1-score': 0.4627659574468085, 'support': 200.0}, 'No': {'precision': 0.7843511450381679, 'recall': 0.822, 'f1-score': 0.802734375, 'support': 500.0}, 'accuracy': 0.7114285714285714, 'macro avg': {'precision': 0.6393346634281749, 'recall': 0.6285, 'f1-score': 0.6327501662234043, 'support': 700.0}, 'weighted avg': {'precision': 0.7014845841181719, 'recall': 0.7114285714285714, 'f1-score': 0.7056005414133738, 'support': 700.0}}",0.7114285714285714,0.6327501662234043,0.6393346634281749,0.6285,0.7056005414133738,[0.62938169 0.63064445 0.62478291 0.61622526 0.59064327],0.6183355180493613,0.01474048905482029
mlp,tfidf,"(1, 1)","{'hidden_layer_sizes': (100,), 'max_iter': 100}","Tokenizacion, lemmatization and stopword removal",None,"{'Clickbait': {'precision': 0.4915254237288136, 'recall': 0.435, 'f1-score': 0.46153846153846156, 'support': 200.0}, 'No': {'precision': 0.7839388145315488, 'recall': 0.82, 'f1-score': 0.8015640273704789, 'support': 500.0}, 'accuracy': 0.71, 'macro avg': {'precision': 0.6377321191301812, 'recall': 0.6275, 'f1-score': 0.6315512444544702, 'support': 700.0}, 'weighted avg': {'precision': 0.7003921314450531, 'recall': 0.71, 'f1-score': 0.7044138657041883, 'support': 700.0}}",0.71,0.6315512444544702,0.6377321191301812,0.6275,0.7044138657041883,[0.63375518 0.60845528 0.62874863 0.59780408 0.5902439 ],0.6118014149555397,0.016976597676710194
svc,frecuencia,"(1, 1)","{'kernel': 'linear', 'C': 1.0}","Tokenizacion, lemmatization and stopword removal",None,"{'Clickbait': {'precision': 0.46938775510204084, 'recall': 0.46, 'f1-score': 0.46464646464646464, 'support': 200.0}, 'No': {'precision': 0.7857142857142857, 'recall': 0.792, 'f1-score': 0.7888446215139442, 'support': 500.0}, 'accuracy': 0.6971428571428572, 'macro avg': {'precision': 0.6275510204081632, 'recall': 0.626, 'f1-score': 0.6267455430802045, 'support': 700.0}, 'weighted avg': {'precision': 0.69533527696793, 'recall': 0.6971428571428572, 'f1-score': 0.6962165766946643, 'support': 700.0}}",0.6971428571428572,0.6267455430802045,0.6275510204081632,0.626,0.6962165766946643,[0.62236566 0.6106388  0.60100953 0.61202346 0.5799513 ],0.6051977500524469,0.014323805592503026
logistic_regression,frecuencia,"(1, 1)",{'max_iter': 200},"Tokenizacion, lemmatization and stopword removal",None,"{'Clickbait': {'precision': 0.5803571428571429, 'recall': 0.325, 'f1-score': 0.4166666666666667, 'support': 200.0}, 'No': {'precision': 0.7704081632653061, 'recall': 0.906, 'f1-score': 0.8327205882352942, 'support': 500.0}, 'accuracy': 0.74, 'macro avg': {'precision': 0.6753826530612246, 'recall': 0.6155, 'f1-score': 0.6246936274509804, 'support': 700.0}, 'weighted avg': {'precision': 0.7161078717201167, 'recall': 0.74, 'f1-score': 0.7138480392156864, 'support': 700.0}}",0.74,0.6246936274509804,0.6753826530612246,0.6155,0.7138480392156864,[0.59058627 0.60550607 0.60841049 0.61251915 0.58244963],0.5998943225237201,0.011439932864079266
svc,tfidf,"(1, 1)","{'kernel': 'linear', 'C': 1.0}","Tokenizacion, lemmatization and stopword removal",None,"{'Clickbait': {'precision': 0.6344086021505376, 'recall': 0.295, 'f1-score': 0.40273037542662116, 'support': 200.0}, 'No': {'precision': 0.7677100494233937, 'recall': 0.932, 'f1-score': 0.8419150858175248, 'support': 500.0}, 'accuracy': 0.75, 'macro avg': {'precision': 0.7010593257869657, 'recall': 0.6135, 'f1-score': 0.622322730622073, 'support': 700.0}, 'weighted avg': {'precision': 0.7296239216311491, 'recall': 0.75, 'f1-score': 0.7164337399915524, 'support': 700.0}}",0.75,0.622322730622073,0.7010593257869657,0.6135,0.7164337399915524,[0.6040404  0.58147779 0.60913082 0.57063345 0.58310515],0.5896775214808413,0.014545318755546537
naive_bayes,frecuencia,"(1, 1)",{},"Tokenizacion, lemmatization and stopword removal",None,"{'Clickbait': {'precision': 0.5354330708661418, 'recall': 0.34, 'f1-score': 0.41590214067278286, 'support': 200.0}, 'No': {'precision': 0.7696335078534031, 'recall': 0.882, 'f1-score': 0.8219944082013048, 'support': 500.0}, 'accuracy': 0.7271428571428571, 'macro avg': {'precision': 0.6525332893597724, 'recall': 0.611, 'f1-score': 0.6189482744370438, 'support': 700.0}, 'weighted avg': {'precision': 0.7027190972856142, 'recall': 0.7271428571428571, 'f1-score': 0.7059680460502985, 'support': 700.0}}",0.7271428571428571,0.6189482744370438,0.6525332893597724,0.611,0.7059680460502985,[0.62122983 0.63452206 0.59400206 0.59258163 0.60506844],0.609480805893893,0.016184850883965027
logistic_regression,binaria,"(1, 1)",{'max_iter': 200},"Tokenizacion, lemmatization and stopword removal",None,"{'Clickbait': {'precision': 0.5625, 'recall': 0.315, 'f1-score': 0.40384615384615385, 'support': 200.0}, 'No': {'precision': 0.7670068027210885, 'recall': 0.902, 'f1-score': 0.8290441176470589, 'support': 500.0}, 'accuracy': 0.7342857142857143, 'macro avg': {'precision': 0.6647534013605443, 'recall': 0.6085, 'f1-score': 0.6164451357466063, 'support': 700.0}, 'weighted avg': {'precision': 0.7085762876579204, 'recall': 0.7342857142857143, 'f1-score': 0.7075589851325146, 'support': 700.0}}",0.7342857142857143,0.6164451357466063,0.6647534013605443,0.6085,0.7075589851325146,[0.59821429 0.59948703 0.62265951 0.60761983 0.59378734],0.6043535974798613,0.010186218781421159
naive_bayes,binaria,"(1, 1)",{},"Tokenizacion, lemmatization and stopword removal",None,"{'Clickbait': {'precision': 0.5321100917431193, 'recall': 0.29, 'f1-score': 0.37540453074433655, 'support': 200.0}, 'No': {'precision': 0.7597292724196277, 'recall': 0.898, 'f1-score': 0.8230980751604033, 'support': 500.0}, 'accuracy': 0.7242857142857143, 'macro avg': {'precision': 0.6459196820813735, 'recall': 0.594, 'f1-score': 0.59925130295237, 'support': 700.0}, 'weighted avg': {'precision': 0.6946952207977681, 'recall': 0.7242857142857143, 'f1-score': 0.69518563389867, 'support': 700.0}}",0.7242857142857143,0.59925130295237,0.6459196820813735,0.594,0.69518563389867,[0.59218045 0.61526718 0.59784239 0.59506703 0.60159612],0.6003906342180636,0.008062333618332643
