modelo,tipoVectorizacion,ngram_range,parametros,normalizacionTexto,metodoBalanceo,reporte,accuracy,f1_macro,precision_macro,recall_macro,f1_weighted,cv_score,cv_media,cv_desviacion
logistic_regression,tfidf,"(1, 1)",{'max_iter': 200},Tokenizacion + Stopwords,None,"{'Clickbait': {'precision': 0.6298701298701299, 'recall': 0.485, 'f1-score': 0.5480225988700564, 'support': 200.0}, 'No': {'precision': 0.8113553113553114, 'recall': 0.886, 'f1-score': 0.847036328871893, 'support': 500.0}, 'accuracy': 0.7714285714285715, 'macro avg': {'precision': 0.7206127206127206, 'recall': 0.6855, 'f1-score': 0.6975294638709747, 'support': 700.0}, 'weighted avg': {'precision': 0.7595024023595452, 'recall': 0.7714285714285715, 'f1-score': 0.7616038345856538, 'support': 700.0}}",0.7714285714285715,0.6975294638709747,0.7206127206127206,0.6855,0.7616038345856538,[0.59810967 0.52154681 0.60838239 0.57812072 0.55602993],0.5724379035640548,0.031120619079805
random_forest,tfidf,"(1, 1)",{'n_estimators': 100},Tokenizacion + Stopwords,None,"{'Clickbait': {'precision': 0.6859504132231405, 'recall': 0.415, 'f1-score': 0.5171339563862928, 'support': 200.0}, 'No': {'precision': 0.7979274611398963, 'recall': 0.924, 'f1-score': 0.8563484708063022, 'support': 500.0}, 'accuracy': 0.7785714285714286, 'macro avg': {'precision': 0.7419389371815184, 'recall': 0.6695, 'f1-score': 0.6867412135962975, 'support': 700.0}, 'weighted avg': {'precision': 0.7659340188779662, 'recall': 0.7785714285714286, 'f1-score': 0.7594300381148709, 'support': 700.0}}",0.7785714285714286,0.6867412135962975,0.7419389371815184,0.6695,0.7594300381148709,[0.71010047 0.62374976 0.70537276 0.64820278 0.63548872],0.6645828971420882,0.03610481176002395
logistic_regression,frecuencia,"(1, 1)",{'max_iter': 200},Tokenizacion + Stopwords,None,"{'Clickbait': {'precision': 0.6012658227848101, 'recall': 0.475, 'f1-score': 0.5307262569832403, 'support': 200.0}, 'No': {'precision': 0.8062730627306273, 'recall': 0.874, 'f1-score': 0.8387715930902111, 'support': 500.0}, 'accuracy': 0.76, 'macro avg': {'precision': 0.7037694427577187, 'recall': 0.6745, 'f1-score': 0.6847489250367257, 'support': 700.0}, 'weighted avg': {'precision': 0.747699565603251, 'recall': 0.76, 'f1-score': 0.7507586399167909, 'support': 700.0}}",0.76,0.6847489250367257,0.7037694427577187,0.6745,0.7507586399167909,[0.70771474 0.67291888 0.7098481  0.68146842 0.66277605],0.6869452365790032,0.018797856352668892
naive_bayes,binaria,"(1, 1)",{},Tokenizacion + Stopwords,None,"{'Clickbait': {'precision': 0.5260869565217391, 'recall': 0.605, 'f1-score': 0.5627906976744186, 'support': 200.0}, 'No': {'precision': 0.8319148936170213, 'recall': 0.782, 'f1-score': 0.8061855670103093, 'support': 500.0}, 'accuracy': 0.7314285714285714, 'macro avg': {'precision': 0.6790009250693803, 'recall': 0.6935, 'f1-score': 0.6844881323423639, 'support': 700.0}, 'weighted avg': {'precision': 0.7445354830183691, 'recall': 0.7314285714285714, 'f1-score': 0.7366441757714834, 'support': 700.0}}",0.7314285714285714,0.6844881323423639,0.6790009250693803,0.6935,0.7366441757714834,[0.66767677 0.63939394 0.66205837 0.70771474 0.65311741],0.6659922455808521,0.02294476343743142
logistic_regression,binaria,"(1, 1)",{'max_iter': 200},Tokenizacion + Stopwords,None,"{'Clickbait': {'precision': 0.5911949685534591, 'recall': 0.47, 'f1-score': 0.5236768802228412, 'support': 200.0}, 'No': {'precision': 0.8040665434380776, 'recall': 0.87, 'f1-score': 0.8357348703170029, 'support': 500.0}, 'accuracy': 0.7557142857142857, 'macro avg': {'precision': 0.6976307559957684, 'recall': 0.6699999999999999, 'f1-score': 0.6797058752699221, 'support': 700.0}, 'weighted avg': {'precision': 0.7432460934710438, 'recall': 0.7557142857142857, 'f1-score': 0.7465754445758138, 'support': 700.0}}",0.7557142857142857,0.6797058752699221,0.6976307559957684,0.6699999999999999,0.7465754445758138,[0.71478634 0.65261115 0.70997336 0.70060084 0.62621953],0.68083824350187,0.03513363540716129
naive_bayes,frecuencia,"(1, 1)",{},Tokenizacion + Stopwords,None,"{'Clickbait': {'precision': 0.5154185022026432, 'recall': 0.585, 'f1-score': 0.5480093676814989, 'support': 200.0}, 'No': {'precision': 0.8245243128964059, 'recall': 0.78, 'f1-score': 0.8016443987667009, 'support': 500.0}, 'accuracy': 0.7242857142857143, 'macro avg': {'precision': 0.6699714075495246, 'recall': 0.6825, 'f1-score': 0.6748268832240999, 'support': 700.0}, 'weighted avg': {'precision': 0.7362083669839024, 'recall': 0.7242857142857143, 'f1-score': 0.7291772470280717, 'support': 700.0}}",0.7242857142857143,0.6748268832240999,0.6699714075495246,0.6825,0.7291772470280717,[0.67291888 0.66379204 0.67626655 0.68700608 0.64683553],0.6693638171378973,0.013491509177869336
naive_bayes,tfidf,"(1, 1)",{},Tokenizacion + Stopwords,None,"{'Clickbait': {'precision': 0.4907749077490775, 'recall': 0.665, 'f1-score': 0.564755838641189, 'support': 200.0}, 'No': {'precision': 0.8438228438228438, 'recall': 0.724, 'f1-score': 0.7793326157158235, 'support': 500.0}, 'accuracy': 0.7071428571428572, 'macro avg': {'precision': 0.6672988757859606, 'recall': 0.6945, 'f1-score': 0.6720442271785062, 'support': 700.0}, 'weighted avg': {'precision': 0.7429520049446249, 'recall': 0.7071428571428572, 'f1-score': 0.7180249651230707, 'support': 700.0}}",0.7071428571428572,0.6720442271785062,0.6672988757859606,0.6945,0.7180249651230707,[0.45732239 0.45125248 0.45125248 0.44381022 0.47712418],0.4561523502809649,0.011327245512346047
svc,binaria,"(1, 1)","{'kernel': 'linear', 'C': 1.0}",Tokenizacion + Stopwords,None,"{'Clickbait': {'precision': 0.5696969696969697, 'recall': 0.47, 'f1-score': 0.5150684931506849, 'support': 200.0}, 'No': {'precision': 0.8018691588785046, 'recall': 0.858, 'f1-score': 0.8289855072463768, 'support': 500.0}, 'accuracy': 0.7471428571428571, 'macro avg': {'precision': 0.6857830642877372, 'recall': 0.6639999999999999, 'f1-score': 0.6720270001985309, 'support': 700.0}, 'weighted avg': {'precision': 0.7355342476837804, 'recall': 0.7471428571428571, 'f1-score': 0.7392949317904648, 'support': 700.0}}",0.7471428571428571,0.6720270001985309,0.6857830642877372,0.6639999999999999,0.7392949317904648,[0.71884129 0.67822377 0.69936482 0.7015873  0.65513123],0.6906296821550074,0.021937700206118335
svc,tfidf,"(1, 1)","{'kernel': 'linear', 'C': 1.0}",Tokenizacion + Stopwords,None,"{'Clickbait': {'precision': 0.5844155844155844, 'recall': 0.45, 'f1-score': 0.5084745762711864, 'support': 200.0}, 'No': {'precision': 0.7985347985347986, 'recall': 0.872, 'f1-score': 0.8336520076481836, 'support': 500.0}, 'accuracy': 0.7514285714285714, 'macro avg': {'precision': 0.6914751914751915, 'recall': 0.661, 'f1-score': 0.6710632919596851, 'support': 700.0}, 'weighted avg': {'precision': 0.7373578802150231, 'recall': 0.7514285714285714, 'f1-score': 0.7407441701118987, 'support': 700.0}}",0.7514285714285714,0.6710632919596851,0.6914751914751915,0.661,0.7407441701118987,[0.71010101 0.67253247 0.68601504 0.6612627  0.64176299],0.6743348394737382,0.023024773964943412
svc,frecuencia,"(1, 1)","{'kernel': 'linear', 'C': 1.0}",Tokenizacion + Stopwords,None,"{'Clickbait': {'precision': 0.5548780487804879, 'recall': 0.455, 'f1-score': 0.5, 'support': 200.0}, 'No': {'precision': 0.7966417910447762, 'recall': 0.854, 'f1-score': 0.8243243243243243, 'support': 500.0}, 'accuracy': 0.74, 'macro avg': {'precision': 0.6757599199126321, 'recall': 0.6545, 'f1-score': 0.6621621621621622, 'support': 700.0}, 'weighted avg': {'precision': 0.7275664361121224, 'recall': 0.74, 'f1-score': 0.7316602316602318, 'support': 700.0}}",0.74,0.6621621621621622,0.6757599199126321,0.6545,0.7316602316602318,[0.69744994 0.67404818 0.68037734 0.69128051 0.64036774],0.6767047414149263,0.019918528164178474
